,precision,recall,f1-score,support
0,0.8472920435058375,0.9935472985768935,0.9146096584164458,290421.0
1,0.5248478701825557,0.03828016643550624,0.07135593512470052,54075.0
accuracy,0.8436005062468069,0.8436005062468069,0.8436005062468069,0.8436005062468069
macro avg,0.6860699568441966,0.5159137325061999,0.49298279677057316,344496.0
weighted avg,0.7966784843572365,0.8436005062468069,0.7822454362280862,344496.0
