,precision,recall,f1-score,support
0,0.8692101794022395,0.9694374718081682,0.9165920596422119,290421.0
1,0.5688541312478749,0.2165695792880259,0.3137071066941684,54075.0
accuracy,0.8512609725512053,0.8512609725512053,0.8512609725512053,0.8512609725512053
macro avg,0.7190321553250572,0.593003525548097,0.6151495831681901,344496.0
weighted avg,0.8220637588227632,0.8512609725512053,0.8219581485643896,344496.0
