,precision,recall,f1-score,support
0,0.8703094768638283,0.974223627079309,0.9193394831670235,290421.0
1,0.614103819784525,0.22030513176144245,0.32427797588262514,54075.0
accuracy,0.8558822163392318,0.8558822163392318,0.8558822163392318,0.8558822163392318
macro avg,0.7422066483241767,0.5972643794203757,0.6218087295248244,344496.0
weighted avg,0.8300932743344425,0.8558822163392318,0.8259336061571196,344496.0
