,precision,recall,f1-score,support
0,0.8715117977096303,0.9761036564160305,0.9208473012655596,290421.0
1,0.6389365797825295,0.2271104946833102,0.33510696354507746,54075.0
accuracy,0.8585353676094933,0.8585353676094933,0.8585353676094933,0.8585353676094933
macro avg,0.7552241887460799,0.6016070755496703,0.6279771324053185,344496.0
weighted avg,0.8350048283706307,0.8585353676094933,0.8289045537090274,344496.0
