,precision,recall,f1-score,support
0,0.8983763659553932,0.8973524641813092,0.8978641231604569,290421.0
1,0.4520641105760394,0.4548312528895053,0.4534434601450945,54075.0
accuracy,0.8278905996005759,0.8278905996005759,0.8278905996005759,0.8278905996005759
macro avg,0.6752202382657163,0.6760918585354072,0.6756537916527757,344496.0
weighted avg,0.8283194270950333,0.8278905996005759,0.8281041046042016,344496.0
