,precision,recall,f1-score,support
0,0.8591607039720375,0.9885579899525172,0.9193284468652635,290421.0
1,0.6784712143202709,0.12967175219602403,0.21773016612327278,54075.0
accuracy,0.8537399563420185,0.8537399563420185,0.8537399563420185,0.8537399563420185
macro avg,0.7688159591461542,0.5591148710742706,0.5685293064942681,344496.0
weighted avg,0.8307981565029253,0.8537399563420185,0.8091996586322414,344496.0
