,precision,recall,f1-score,support
0,0.8711018519654888,0.977591152154975,0.9212794782143118,290421.0
1,0.6495800129226793,0.22309754969949144,0.33212658471788237,54075.0
accuracy,0.8591594677441828,0.8591594677441828,0.8591594677441828,0.8591594677441828
macro avg,0.7603409324440841,0.6003443509272333,0.6267030314660971,344496.0
weighted avg,0.8363299142761109,0.8591594677441828,0.8288010670983063,344496.0
