,precision,recall,f1-score,support
0,0.8658655555656859,0.9810137696654168,0.919850063926233,290421.0
1,0.6431760823141137,0.1838002773925104,0.28589920607525027,54075.0
accuracy,0.8558764107565835,0.8558764107565835,0.8558764107565835,0.8558764107565835
macro avg,0.7545208189398998,0.5824070235289636,0.6028746350007417,344496.0
weighted avg,0.8309103361550721,0.8558764107565835,0.8203397861921176,344496.0
