,precision,recall,f1-score,support
0,0.8677565777239902,0.9801563936492196,0.9205381107913204,290421.0
1,0.6498146685301087,0.19776236708275544,0.3032382464696875,54075.0
accuracy,0.857345223166597,0.857345223166597,0.857345223166597,0.857345223166597
macro avg,0.7587856231270494,0.5889593803659875,0.6118881786305039,344496.0
weighted avg,0.8335465760413607,0.857345223166597,0.8236415135501557,344496.0
