,precision,recall,f1-score,support
0,0.8698597000483793,0.9719889401937187,0.9180928220639412,290421.0
1,0.5927816989537968,0.21899214054553862,0.319829309134122,54075.0
accuracy,0.853792206585853,0.853792206585853,0.853792206585853,0.853792206585853
macro avg,0.7313206995010881,0.5954905403696287,0.6189610655990316,344496.0
weighted avg,0.8263671982219734,0.853792206585853,0.824184331220274,344496.0
