,precision,recall,f1-score,support
0,0.8867753770099357,0.9413093405779885,0.9132289519660867,290421.0
1,0.5293386718210686,0.35450762829403604,0.42463174216413774,54075.0
accuracy,0.8491999907110678,0.8491999907110678,0.8491999907110678,0.8491999907110678
macro avg,0.7080570244155022,0.6479084844360123,0.6689303470651122,344496.0
weighted avg,0.8306690946929045,0.8491999907110678,0.8365346097384834,344496.0
