,precision,recall,f1-score,support
0,0.8940129449838188,0.9207667489609911,0.9071926423117961,290421.0
1,0.4929710911334391,0.41374017568192323,0.44989392614041973,54075.0
accuracy,0.8411795782824765,0.8411795782824765,0.8411795782824765,0.8411795782824765
macro avg,0.6934920180586289,0.6672534623214572,0.6785432842261079,344496.0
weighted avg,0.8310620304682386,0.8411795782824765,0.8354111758304228,344496.0
