,precision,recall,f1-score,support
0,0.8465111635718732,0.9926899225606963,0.9137914366720391,290421.0
1,0.4589704383282365,0.03330559408229311,0.06210451904343178,54075.0
accuracy,0.8420968603409038,0.8420968603409038,0.8420968603409038,0.8420968603409038
macro avg,0.6527408009500548,0.5129977583214947,0.48794797785773547,344496.0
weighted avg,0.7856795001634457,0.8420968603409038,0.7801034691172142,344496.0
