,precision,recall,f1-score,support
0,0.8718295861192565,0.9756250408889164,0.920811545973631,290421.0
1,0.6369557413200677,0.22968099861303745,0.33761926767608125,54075.0
accuracy,0.8585353676094933,0.8585353676094933,0.8585353676094933,0.8585353676094933
macro avg,0.7543926637196621,0.602653019750977,0.6292154068248561,344496.0
weighted avg,0.8349618049040433,0.8585353676094933,0.8292687633319167,344496.0
