,precision,recall,f1-score,support
0,0.8697619871455299,0.9780491080190482,0.9207325769854132,290421.0
1,0.6441926661829548,0.2134442903374942,0.3206467385265029,54075.0
accuracy,0.8580302819190934,0.8580302819190934,0.8580302819190934,0.8580302819190934
macro avg,0.7569773266642423,0.5957466991782712,0.6206896577559581,344496.0
weighted avg,0.8343547225298269,0.8580302819190934,0.8265380385447184,344496.0
