,precision,recall,f1-score,support
0,0.8611258039309971,0.9866056517951526,0.919605045887018,290421.0
1,0.6691051378019734,0.14546463245492372,0.23897555862739442,54075.0
accuracy,0.8545730574520459,0.8545730574520459,0.8545730574520459,0.8545730574520459
macro avg,0.7651154708664853,0.5660351421250381,0.5792903022572062,344496.0
weighted avg,0.8309846193572229,0.8545730574520459,0.8127676964734859,344496.0
