,precision,recall,f1-score,support
0,0.8624898978324066,0.9848185909421151,0.9196039438422078,290421.0
1,0.6577926109903757,0.15672676837725383,0.2531399811825147,54075.0
accuracy,0.8548343086712182,0.8548343086712182,0.8548343086712182,0.8548343086712182
macro avg,0.7601412544113911,0.5707726796596845,0.5863719625123612,344496.0
weighted avg,0.8303588838700302,0.8548343086712182,0.8149901347389877,344496.0
