,precision,recall,f1-score,support
0,0.845754984754581,0.9952104014516857,0.9144160604147981,290421.0
1,0.49491648511256353,0.025205732778548314,0.04796846680392054,54075.0
accuracy,0.8429502809902002,0.8429502809902002,0.8429502809902002,0.8429502809902002
macro avg,0.6703357349335722,0.510208067115117,0.4811922636093593,344496.0
weighted avg,0.7906844124746646,0.8429502809902002,0.778411132565104,344496.0
