loss,accuracy,precision_171,recall_171,val_loss,val_accuracy,val_precision_171,val_recall_171
0.43613189458847046,0.845262885093689,0.5112553834915161,0.12394178658723831,0.3738820552825928,0.8555135726928711,0.5994989275932312,0.21017417311668396
0.36705130338668823,0.854816734790802,0.6440414190292358,0.1494787633419037,0.3766639232635498,0.852239191532135,0.5504629611968994,0.26553037762641907
0.36122927069664,0.8547840714454651,0.6393194794654846,0.1529303342103958,0.35543292760849,0.8570868968963623,0.6341891884803772,0.18879419565200806
0.3580912947654724,0.8543504476547241,0.6309598088264465,0.15385153889656067,0.35822898149490356,0.8523669242858887,0.7244535088539124,0.07989459484815598
0.35387346148490906,0.8556512594223022,0.6523364782333374,0.1546444594860077,0.35098016262054443,0.8569939732551575,0.6599080562591553,0.16362039744853973
0.35444924235343933,0.8547659516334534,0.6333925724029541,0.15796777606010437,0.3501332700252533,0.856602132320404,0.6806190609931946,0.14465126395225525
0.3533167541027069,0.8547260165214539,0.6319406032562256,0.15872572362422943,0.3505679666996002,0.8547413945198059,0.7061481475830078,0.11097405850887299
0.3529168963432312,0.8550598621368408,0.6342914700508118,0.16159425675868988,0.35196980834007263,0.8528168797492981,0.7540775537490845,0.07776407152414322
0.3519136905670166,0.8553355932235718,0.6368928551673889,0.16329671442508698,0.35063931345939636,0.8575077652931213,0.6153565049171448,0.22032219171524048
0.35143256187438965,0.8552830219268799,0.6326910257339478,0.16655005514621735,0.3577333986759186,0.8477457165718079,0.8185654282569885,0.025379382073879242
0.3527654707431793,0.8542978763580322,0.6160037517547607,0.16867230832576752,0.3497321903705597,0.853853166103363,0.7225742936134338,0.09589220583438873
0.35088130831718445,0.855428159236908,0.6334931254386902,0.16797266900539398,0.34876954555511475,0.8577806353569031,0.6162084341049194,0.22366748750209808
0.35089150071144104,0.8555351495742798,0.629927933216095,0.1732783019542694,0.3518986403942108,0.8547413945198059,0.7265716791152954,0.10389100760221481
0.3498465120792389,0.855872631072998,0.6350958347320557,0.17311504483222961,0.34821629524230957,0.8579460978507996,0.6179125905036926,0.22383569180965424
0.34988099336624146,0.8558363318443298,0.6333446502685547,0.17435108125209808,0.3476312458515167,0.858111560344696,0.6180612444877625,0.22639605402946472
0.34996163845062256,0.855772852897644,0.6287370920181274,0.17828074097633362,0.34670352935791016,0.8582596182823181,0.6655111312866211,0.1758054941892624
0.3499416410923004,0.8556168079376221,0.6275457739830017,0.17713798582553864,0.3465469181537628,0.8587298393249512,0.656110942363739,0.1901210993528366
0.34924229979515076,0.8561574816703796,0.6326488852500916,0.1799948662519455,0.35449090600013733,0.849975049495697,0.811965823173523,0.0443858876824379
0.34892183542251587,0.8560867309570312,0.6301059722900391,0.1816740185022354,0.3466147482395172,0.8573394417762756,0.6892572045326233,0.14844509959220886
0.3481552302837372,0.8567670583724976,0.6380295753479004,0.18350474536418915,0.3464794158935547,0.8590956330299377,0.624579906463623,0.23269417881965637
