,precision,recall,f1-score,support
0,0.8756432246998285,0.9703017343787123,0.9205454750366279,290421.0
1,0.6197089947089947,0.2599167822468793,0.3662302130154387,54075.0
accuracy,0.8587937160373416,0.8587937160373416,0.8587937160373416,0.8587937160373416
macro avg,0.7476761097044116,0.6151092583127957,0.6433878440260332,344496.0
weighted avg,0.8354696276573249,0.8587937160373416,0.8335354726162926,344496.0
