,precision,recall,f1-score,support
0,0.8745078111117,0.9658667933792666,0.9179197031326185,290421.0
1,0.5823467453128292,0.2556079519186315,0.3552756715075183,54075.0
accuracy,0.8543785704333287,0.8543785704333287,0.8543785704333287,0.8543785704333287
macro avg,0.7284272782122645,0.6107373726489491,0.6365976873200684,344496.0
weighted avg,0.8286477441353811,0.8543785704333287,0.8296023467333359,344496.0
