,precision,recall,f1-score,support
0,0.8619185521451708,0.9858756770343743,0.9197393548760137,290421.0
1,0.6667208319792005,0.1517521960240407,0.24723197204103461,54075.0
accuracy,0.8549446147415355,0.8549446147415355,0.8549446147415355,0.8549446147415355
macro avg,0.7643196920621856,0.5688139365292075,0.5834856634585242,344496.0
weighted avg,0.8312786703527121,0.8549446147415355,0.814176919530461,344496.0
