,precision,recall,f1-score,support
0,0.8591961767189493,0.987986405941719,0.9191015015015015,290421.0
1,0.6690381331815595,0.13042995839112345,0.21830168531501,54075.0
accuracy,0.8533771074265013,0.8533771074265013,0.8533771074265013,0.8533771074265013
macro avg,0.7641171549502543,0.5592081821664212,0.5687015934082558,344496.0
weighted avg,0.8293473651092809,0.8533771074265013,0.8090980470048323,344496.0
