,precision,recall,f1-score,support
0,0.8799336491379173,0.9498142351964907,0.9135395243630632,290421.0
1,0.5300054819257682,0.30394822006472494,0.38633852807747454,54075.0
accuracy,0.8484336538014955,0.8484336538014955,0.8484336538014955,0.8484336538014955
macro avg,0.7049695655318428,0.6268812276306078,0.6499390262202689,344496.0
weighted avg,0.825005970320175,0.8484336538014955,0.8307856059601116,344496.0
