,precision,recall,f1-score,support
0,0.852188540243953,0.9925694078596244,0.9170376803571912,290421.0
1,0.6538338145652871,0.07537679149329635,0.1351705383939379,54075.0
accuracy,0.8485991129069713,0.8485991129069713,0.8485991129069713,0.8485991129069713
macro avg,0.75301117740462,0.5339730996764604,0.5261041093755645,344496.0
weighted avg,0.8210531082184029,0.8485991129069713,0.7943092141292438,344496.0
