,precision,recall,f1-score,support
0,0.8457048608986295,0.9993010147337831,0.9161095222763057,290421.0
1,0.8472535741158767,0.02082293111419325,0.04064688470146561,54075.0
accuracy,0.8457108355394547,0.8457108355394547,0.8457108355394547,0.8457108355394547
macro avg,0.8464792175072531,0.5100619729239881,0.47837820348888566,344496.0
weighted avg,0.8459479599976687,0.8457108355394547,0.7786895170313697,344496.0
