loss,accuracy,precision_110,recall_110,val_loss,val_accuracy,val_precision_110,val_recall_110
0.4944537878036499,0.8374580144882202,0.4205158054828644,0.11826302111148834,0.39534661173820496,0.8563118577003479,0.6314615607261658,0.17989833652973175
0.3802828788757324,0.8558744192123413,0.6221620440483093,0.1875743418931961,0.37095093727111816,0.8561434745788574,0.5883432030677795,0.24581371247768402
0.36579519510269165,0.8557746410369873,0.6046947240829468,0.21087245643138885,0.3616451919078827,0.8554003238677979,0.5973129868507385,0.211874857544899
0.3602050244808197,0.8557674288749695,0.6026777029037476,0.21416078507900238,0.3583860695362091,0.8563495874404907,0.6363883018493652,0.1753195822238922
0.3572250306606293,0.8558617234230042,0.6098920106887817,0.20417919754981995,0.3555608093738556,0.8561637997627258,0.597113847732544,0.2273491770029068
0.35540643334388733,0.8560377359390259,0.617365837097168,0.19649478793144226,0.3536255359649658,0.8570636510848999,0.6395630240440369,0.182720348238945
0.3534241020679474,0.8568251132965088,0.6286047101020813,0.19495557248592377,0.351936399936676,0.8572958707809448,0.641753077507019,0.1838977336883545
0.35194581747055054,0.8572949767112732,0.6379712224006653,0.19141072034835815,0.35048359632492065,0.8578647971153259,0.6398104429244995,0.19427001476287842
0.3508117198944092,0.8574329018592834,0.6384793519973755,0.1929032802581787,0.34961244463920593,0.8585208654403687,0.6273567080497742,0.21951857209205627
0.34987300634384155,0.8576197624206543,0.6387903690338135,0.1953287124633789,0.34884005784988403,0.8584250807762146,0.6386579275131226,0.20383867621421814
0.3497384786605835,0.8571625351905823,0.6329712867736816,0.19502553343772888,0.34798887372016907,0.8583989143371582,0.6361070871353149,0.206436425447464
0.34864920377731323,0.8579317927360535,0.6382118463516235,0.20059935748577118,0.3478124439716339,0.858767569065094,0.6208665370941162,0.2329932004213333
0.3484111726284027,0.8578701019287109,0.6330403685569763,0.20576505362987518,0.34720394015312195,0.8589853048324585,0.6455098390579224,0.20432458817958832
0.347756952047348,0.8583744764328003,0.6359108686447144,0.20991627871990204,0.3470306694507599,0.8586137294769287,0.6255294680595398,0.22355535626411438
0.3477417528629303,0.8580805659294128,0.6318663954734802,0.21045267581939697,0.3466830253601074,0.8588372468948364,0.6279643177986145,0.22368617355823517
0.3474220335483551,0.858370840549469,0.633350670337677,0.213029682636261,0.3468969166278839,0.8586456775665283,0.6551857590675354,0.18984077870845795
0.34710678458213806,0.8584506511688232,0.632860541343689,0.2148720771074295,0.3462364077568054,0.8587937355041504,0.6293419599533081,0.2211071252822876
0.3469924032688141,0.8583617806434631,0.6305174231529236,0.21653956174850464,0.34634342789649963,0.8586921095848083,0.6187407970428467,0.2350863367319107
0.3469292223453522,0.8584343194961548,0.6308943033218384,0.21716924011707306,0.34608176350593567,0.8586863279342651,0.6343092322349548,0.21297749876976013
0.3469659388065338,0.8584851622581482,0.6319316625595093,0.21659786999225616,0.34627607464790344,0.8589940071105957,0.6158508062362671,0.24499140679836273
