,precision,recall,f1-score,support
0,0.8663198744942614,0.9754253308128544,0.9176408851053905,290421.0
1,0.5921481227498714,0.19162274618585298,0.2895464833598793,54075.0
accuracy,0.8523930611676188,0.8523930611676188,0.8523930611676188,0.8523930611676188
macro avg,0.7292339986220664,0.5835240384993537,0.6035936842326349,344496.0
weighted avg,0.8232835620970844,0.8523930611676188,0.8190498861550733,344496.0
