,precision,recall,f1-score,support
0,0.8733109420197545,0.9678225748138047,0.9181409569603052,290421.0
1,0.5873261205564142,0.2459546925566343,0.34671532846715325,54075.0
accuracy,0.854512098834239,0.854512098834239,0.854512098834239,0.854512098834239
macro avg,0.7303185312880843,0.6068886336852195,0.6324281427137293,344496.0
weighted avg,0.8284203504871093,0.854512098834239,0.8284451669924472,344496.0
