,precision,recall,f1-score,support
0,0.8591645859155604,0.9881275803058319,0.9191445066339972,290421.0
1,0.671055142148445,0.13007859454461396,0.21791595024551946,54075.0
accuracy,0.8534409688356324,0.8534409688356324,0.8534409688356324,0.8534409688356324
macro avg,0.7651098640320027,0.559103087425223,0.5685302284397583,344496.0
weighted avg,0.8296373398177632,0.8534409688356324,0.8090737534562915,344496.0
