,precision,recall,f1-score,support
0,0.8449923714992196,0.9954652039625234,0.9140775801150565,290421.0
1,0.44147582697201015,0.01925104022191401,0.03689330710754346,54075.0
accuracy,0.8422303887418141,0.8422303887418141,0.8422303887418141,0.8422303887418141
macro avg,0.6432340992356149,0.5073581220922186,0.47548544361129996,344496.0
weighted avg,0.7816530086465048,0.8422303887418141,0.7763873324405369,344496.0
