loss,accuracy,precision_256,recall_256,val_loss,val_accuracy,val_precision_256,val_recall_256
0.38731256127357483,0.8527194857597351,0.5783421397209167,0.19704283773899078,0.35235756635665894,0.8567646741867065,0.629719614982605,0.18888764083385468
0.3509696424007416,0.8569194674491882,0.6248053312301636,0.20119406282901764,0.3477596938610077,0.8590840101242065,0.6422144770622253,0.2094266265630722
0.34844475984573364,0.8582003116607666,0.6369929909706116,0.20600993931293488,0.34632304310798645,0.85947585105896,0.636019229888916,0.22275173664093018
0.3470578193664551,0.8588733673095703,0.6369509696960449,0.21611978113651276,0.3454791009426117,0.8595629334449768,0.6257602572441101,0.2384316325187683
0.3461308181285858,0.859181821346283,0.6361477375030518,0.22175191342830658,0.34493955969810486,0.8588546514511108,0.6111617088317871,0.2509157657623291
0.3456258773803711,0.8589859008789062,0.6302880644798279,0.22654446959495544,0.34357699751853943,0.8590694665908813,0.6248111724853516,0.23192793130874634
0.3446820378303528,0.8592380285263062,0.6336397528648376,0.22587980329990387,0.3433922529220581,0.8589040040969849,0.6083381175994873,0.2571578025817871
0.3440306484699249,0.8594648241996765,0.636035680770874,0.22614799439907074,0.34383541345596313,0.8585556745529175,0.5897436141967773,0.2935822606086731
0.3435591757297516,0.8597478270530701,0.6388943791389465,0.2266727238893509,0.3430984318256378,0.8605266809463501,0.633131742477417,0.24263662099838257
0.34303519129753113,0.8597387671470642,0.6395506262779236,0.22570489346981049,0.341799795627594,0.8604541420936584,0.6453441977500916,0.2254989892244339
0.3416996896266937,0.8599274754524231,0.6422937512397766,0.2250402271747589,0.34058186411857605,0.8594671487808228,0.6292818784713745,0.2317410409450531
0.3412044942378998,0.8602104783058167,0.6465282440185547,0.2239907681941986,0.34170204401016235,0.8598183989524841,0.7006462812423706,0.17019884288311005
0.3410545587539673,0.8601959943771362,0.6459808945655823,0.22443386912345886,0.3410267233848572,0.8607908487319946,0.6586090922355652,0.21538835763931274
0.3406672775745392,0.8602902889251709,0.6474970579147339,0.22397910058498383,0.3406798839569092,0.859197199344635,0.6636994481086731,0.18950437009334564
0.34042900800704956,0.8603556156158447,0.6474873423576355,0.22491195797920227,0.3394324481487274,0.8605992794036865,0.7043135166168213,0.17668385803699493
0.3402899503707886,0.8602159023284912,0.6448962092399597,0.2260197252035141,0.33888113498687744,0.8612291812896729,0.6482425332069397,0.2329932004213333
0.3402232527732849,0.8604844212532043,0.646104097366333,0.22838684916496277,0.34008294343948364,0.8610637187957764,0.6670019626617432,0.21067877113819122
0.3399389982223511,0.860281229019165,0.6448109149932861,0.2270575314760208,0.33912497758865356,0.860378623008728,0.6915232539176941,0.1824960708618164
0.3399929106235504,0.8605062365531921,0.6475186347961426,0.2269992232322693,0.3388217091560364,0.8614033460617065,0.6325206756591797,0.25698959827423096
0.3400760293006897,0.860758364200592,0.6471337676048279,0.2310221791267395,0.3386557102203369,0.8609533905982971,0.6712061166763306,0.20540854334831238
