,precision,recall,f1-score,support
0,0.8686991795416918,0.9792439251982467,0.9206651354243046,290421.0
1,0.6478560579506952,0.205085529357374,0.31154748360091583,54075.0
accuracy,0.857725488830059,0.857725488830059,0.857725488830059,0.857725488830059
macro avg,0.7582776187461935,0.5921647272778103,0.6161063095126103,344496.0
weighted avg,0.8340337790725046,0.857725488830059,0.825052887321715,344496.0
