,precision,recall,f1-score,support
0,0.9141494862153947,0.821249152092996,0.8652127227349237,290421.0
1,0.37894938329205996,0.5857790106333796,0.46019293351929336,54075.0
accuracy,0.7842877711207097,0.7842877711207097,0.7842877711207097,0.7842877711207097
macro avg,0.6465494347537273,0.7035140813631877,0.6627028281271086,344496.0
weighted avg,0.8301399605153014,0.7842877711207097,0.8016373979072472,344496.0
