,precision,recall,f1-score,support
0,0.8478718736287846,0.998016672348074,0.9168378748985799,290421.0
1,0.782312925170068,0.03828016643550624,0.07298884011212778,54075.0
accuracy,0.8473683293855371,0.8473683293855371,0.8473683293855371,0.8473683293855371
macro avg,0.8150923993994263,0.5181484193917901,0.49491335750535387,344496.0
weighted avg,0.8375811877052757,0.8473683293855371,0.7843802075930746,344496.0
