,precision,recall,f1-score,support
0,0.8715274689209044,0.9783658895190086,0.9218615154012367,290421.0
1,0.659881989931251,0.22542764678687008,0.3360533715608976,54075.0
accuracy,0.8601783474989549,0.8601783474989549,0.8601783474989549,0.8601783474989549
macro avg,0.7657047294260777,0.6018967681529394,0.6289574434810672,344496.0
weighted avg,0.8383058080703706,0.8601783474989549,0.8299081244237904,344496.0
