,precision,recall,f1-score,support
0,0.8638575656879302,0.9828524796760565,0.9195212347003368,290421.0
1,0.6460554371002132,0.1680998613037448,0.2667840633942329,54075.0
accuracy,0.8549620314894802,0.8549620314894802,0.8549620314894802,0.8549620314894802
macro avg,0.7549565013940717,0.5754761704899006,0.5931526490472848,344496.0
weighted avg,0.8296695051491118,0.8549620314894802,0.8170620986338002,344496.0
