,precision,recall,f1-score,support
0,0.8649732862994718,0.9844673766704198,0.9208600190349505,290421.0
1,0.676723520137595,0.17462783171521035,0.2776168986755648,54075.0
accuracy,0.8573481259579211,0.8573481259579211,0.8573481259579211,0.8573481259579211
macro avg,0.7708484032185334,0.5795476041928151,0.5992384588552577,344496.0
weighted avg,0.835424014014152,0.8573481259579211,0.8198911493428966,344496.0
