,precision,recall,f1-score,support
0,0.8675703095723386,0.9805076079209148,0.9205881211933119,290421.0
1,0.6520376175548589,0.19617198335644936,0.3016035482770385,54075.0
accuracy,0.8573916678277832,0.8573916678277832,0.8573916678277832,0.8573916678277832
macro avg,0.7598039635635987,0.5883397956386821,0.6110958347351751,344496.0
weighted avg,0.8337384789535645,0.8573916678277832,0.8234270778707553,344496.0
