,precision,recall,f1-score,support
0,0.8696759188419989,0.9785242802689889,0.920894828343252,290421.0
1,0.6481439693106171,0.21246417013407304,0.3200233980028133,54075.0
accuracy,0.8582770191816451,0.8582770191816451,0.8582770191816451,0.8582770191816451
macro avg,0.7589099440763081,0.595494225201531,0.6204591131730326,344496.0
weighted avg,0.8349023941249936,0.8582770191816451,0.8265769767697672,344496.0
