,precision,recall,f1-score,support
0,0.8636886770166395,0.9819227948392162,0.9190185610998407,290421.0
1,0.6333286771895517,0.16769301895515487,0.2651733364525609,54075.0
accuracy,0.8541144164228321,0.8541144164228321,0.8541144164228321,0.8541144164228321
macro avg,0.7485086771030955,0.5748079068971855,0.5920959487762008,344496.0
weighted avg,0.8275294270089478,0.8541144164228321,0.8163854956279579,344496.0
