,precision,recall,f1-score,support
0,0.8595667545541706,0.9878383450232593,0.9192493843933089,290421.0
1,0.6710134128166915,0.13322237632917244,0.2223079415531314,54075.0
accuracy,0.8536906088895081,0.8536906088895081,0.8536906088895081,0.8536906088895081
macro avg,0.765290083685431,0.5605303606762159,0.5707786629732202,344496.0
weighted avg,0.8299698304840676,0.8536906088895081,0.8098515727450385,344496.0
