,precision,recall,f1-score,support
0,0.8699214214183465,0.9750982194813735,0.9195119773360066,290421.0
1,0.6186056323172661,0.21692094313453536,0.3212070594356285,54075.0
accuracy,0.8560883145232455,0.8560883145232455,0.8560883145232455,0.8560883145232455
macro avg,0.7442635268678063,0.5960095813079545,0.6203595183858176,344496.0
weighted avg,0.8304727738414778,0.8560883145232455,0.8255969872186673,344496.0
