,precision,recall,f1-score,support
0,0.865534959152432,0.983148601512976,0.9206004778286846,290421.0
1,0.6650468824857984,0.17969486823855757,0.282939754826311,54075.0
accuracy,0.8570317217035902,0.8570317217035902,0.8570317217035902,0.8570317217035902
macro avg,0.7652909208191152,0.5814217348757668,0.6017701163274978,344496.0
weighted avg,0.834064658348509,0.8570317217035902,0.8205078683459812,344496.0
