,precision,recall,f1-score,support
0,0.8713791851974878,0.9755320724052324,0.9205188813347305,290421.0
1,0.6329924594566677,0.22664817383263985,0.33378269809496575,54075.0
accuracy,0.8579809344665831,0.8579809344665831,0.8579809344665831,0.8579809344665831
macro avg,0.7521858223270778,0.6010901231189362,0.6271507897148481,344496.0
weighted avg,0.8339599925379654,0.8579809344665831,0.8284198174597065,344496.0
