,precision,recall,f1-score,support
0,0.8545630029994358,0.9908271096098422,0.917664167002843,290421.0
1,0.6569662631985578,0.09435043920480814,0.1650038000679161,54075.0
accuracy,0.8501085643955227,0.8501085643955227,0.8501085643955227,0.8501085643955227
macro avg,0.7557646330989968,0.5425887744073252,0.5413339835353795,344496.0
weighted avg,0.8235465508353105,0.8501085643955227,0.7995202427134283,344496.0
