,precision,recall,f1-score,support
0,0.8696548376790937,0.9747814379814131,0.9192222083321834,290421.0
1,0.6138760016870519,0.21533055940822932,0.31882589707432607,54075.0
accuracy,0.8555716176675491,0.8555716176675491,0.8555716176675491,0.8555716176675491
macro avg,0.7417654196830727,0.5950559986948212,0.6190240527032547,344496.0
weighted avg,0.8295056325902983,0.8555716176675491,0.8249789354603108,344496.0
