,precision,recall,f1-score,support
0,0.8724832421319578,0.9761312026334183,0.9214015597804802,290421.0
1,0.6458567487483396,0.23378640776699028,0.3433040502926041,54075.0
accuracy,0.8596064976080999,0.8596064976080999,0.8596064976080999,0.8596064976080999
macro avg,0.7591699954401487,0.6049588052002043,0.6323528050365421,344496.0
weighted avg,0.8369100348096112,0.8596064976080999,0.8306584950553255,344496.0
