,precision,recall,f1-score,support
0,0.8698866842949633,0.9447112984253894,0.9057563017581043,290421.0
1,0.44809926445315185,0.24109107720758205,0.3135062342940278,54075.0
accuracy,0.8342651293483814,0.8342651293483814,0.8342651293483814,0.8342651293483814
macro avg,0.6589929743740576,0.5929011878164857,0.609631268026066,344496.0
weighted avg,0.8036793706311007,0.8342651293483814,0.8127917320733474,344496.0
