,precision,recall,f1-score,support
0,0.8494417089614423,0.9652779929826011,0.9036628489828284,290421.0
1,0.3031580402183678,0.08112806287563569,0.12800163393925248,54075.0
accuracy,0.8264943569736659,0.8264943569736659,0.8264943569736659,0.8264943569736659
macro avg,0.5762998745899051,0.5232030279291184,0.5158322414610405,344496.0
weighted avg,0.763692413215536,0.8264943569736659,0.7819085174275088,344496.0
