,precision,recall,f1-score,support
0,0.8646702127984228,0.9756043812258756,0.9167936683589439,290421.0
1,0.5786500148676776,0.17993527508090615,0.27450980392156865,54075.0
accuracy,0.8507094421996192,0.8507094421996192,0.8507094421996192,0.8507094421996192
macro avg,0.7216601138330503,0.5777698281533908,0.5956517361402562,344496.0
weighted avg,0.8197740682768463,0.8507094421996192,0.8159753715733468,344496.0
