loss,accuracy,precision_161,recall_161,val_loss,val_accuracy,val_precision_161,val_recall_161
0.4683384895324707,0.8474962711334229,0.557990312576294,0.09531472623348236,0.399675190448761,0.8534641861915588,0.5810788869857788,0.2027173489332199
0.38429659605026245,0.8543286919593811,0.660593569278717,0.1310664862394333,0.3800717890262604,0.8546717762947083,0.6914692521095276,0.11618823558092117
0.3785085678100586,0.8550344705581665,0.6611429452896118,0.14003358781337738,0.37631848454475403,0.8559867143630981,0.6610982418060303,0.14939822256565094
0.37568289041519165,0.8554553389549255,0.6644153594970703,0.14339187741279602,0.37396448850631714,0.8558676838874817,0.6840095520019531,0.13390521705150604
0.37359556555747986,0.855671226978302,0.6653872728347778,0.14554910361766815,0.3718935251235962,0.8562886118888855,0.6813565492630005,0.1404276043176651
0.37154388427734375,0.8558799028396606,0.6676036715507507,0.14677347242832184,0.3694615960121155,0.8563350439071655,0.6761403679847717,0.14405322074890137
0.3696058392524719,0.8559597134590149,0.6686095595359802,0.1471349596977234,0.367806613445282,0.8560418486595154,0.6809986233711243,0.137642964720726
0.3676418662071228,0.8559760451316833,0.6695578098297119,0.1467268317937851,0.366279274225235,0.8566746711730957,0.658340334892273,0.16057412326335907
0.3661218285560608,0.8560341000556946,0.6689171195030212,0.14788125455379486,0.36470410227775574,0.8561405539512634,0.6839653253555298,0.1371944397687912
0.36464518308639526,0.8560558557510376,0.670094907283783,0.14739149808883667,0.3638259768486023,0.8557341694831848,0.6911956667900085,0.12867234647274017
0.36314210295677185,0.8562699556350708,0.6732043623924255,0.1480911374092102,0.3618794083595276,0.856828510761261,0.672206699848175,0.1526874452829361
0.36193960905075073,0.8561066389083862,0.6702414155006409,0.1479395478963852,0.3607380986213684,0.8560128211975098,0.6843198537826538,0.1354750692844391
0.36080223321914673,0.856228232383728,0.6726039052009583,0.14795121550559998,0.3597770929336548,0.8555280566215515,0.6767877340316772,0.1337183266878128
0.35972797870635986,0.8561574816703796,0.6718891263008118,0.1475197672843933,0.3590608537197113,0.8574323058128357,0.6552430987358093,0.17330119013786316
0.3589591979980469,0.8561139106750488,0.6694875359535217,0.14852258563041687,0.35773783922195435,0.856782078742981,0.6692919731140137,0.1540517359972
0.35821419954299927,0.8560558557510376,0.6689306497573853,0.14814944565296173,0.35704052448272705,0.8567007780075073,0.6758661866188049,0.1487441062927246
0.35744115710258484,0.8561719655990601,0.6696685552597046,0.1491406112909317,0.35633665323257446,0.8569939732551575,0.6663008332252502,0.15885475277900696
0.35669201612472534,0.8563134670257568,0.6717105507850647,0.14959537982940674,0.3556932210922241,0.8570955991744995,0.6712296009063721,0.15670554339885712
0.35620635747909546,0.8561665415763855,0.6694924235343933,0.14918725192546844,0.3551781475543976,0.8571855425834656,0.6678613424301147,0.1602003425359726
0.3555891811847687,0.8562336564064026,0.6694937348365784,0.150038480758667,0.35467010736465454,0.8562943935394287,0.6780565977096558,0.1424086093902588
