,precision,recall,f1-score,support
0,0.8713597537514428,0.9747332321009844,0.920152251924277,290421.0
1,0.6260129453136946,0.22714748035136384,0.33334237950499346,54075.0
accuracy,0.8573858622451349,0.8573858622451349,0.8573858622451349,0.8573858622451349
macro avg,0.7486863495325686,0.6009403562261741,0.6267473157146353,344496.0
weighted avg,0.8328480477627775,0.8573858622451349,0.8280416211736361,344496.0
