,precision,recall,f1-score,support
0,0.8461900502224639,0.9967013404678037,0.9152994708292028,290421.0
1,0.6038047973531845,0.02699953767914933,0.051687819729878036,54075.0
accuracy,0.8444887603919929,0.8444887603919929,0.8444887603919929,0.8444887603919929
macro avg,0.7249974237878242,0.5118504390734765,0.4834936452795404,344496.0
weighted avg,0.8081432149938799,0.8444887603919929,0.7797396964538951,344496.0
