,precision,recall,f1-score,support
0,0.871718333066906,0.9763860051442561,0.9210882342909765,290421.0
1,0.6428868985627995,0.22831252889505316,0.336958746707788,54075.0
accuracy,0.8589620779341415,0.8589620779341415,0.8589620779341415,0.8589620779341415
macro avg,0.7573026158148528,0.6023492670196546,0.6290234904993823,344496.0
weighted avg,0.8357990195747041,0.8589620779341415,0.8293983393689428,344496.0
