,precision,recall,f1-score,support
0,0.8740471655018753,0.9684940138626339,0.9188499634120844,290421.0
1,0.5967919622791169,0.25044845122515025,0.35282930387661526,54075.0
accuracy,0.8557835214342111,0.8557835214342111,0.8557835214342111,0.8557835214342111
macro avg,0.7354195638904961,0.609471232543892,0.6358396336443498,344496.0
weighted avg,0.8305268485336937,0.8557835214342111,0.8300025829943712,344496.0
