,precision,recall,f1-score,support
0,0.5890535051576518,0.06940958126306293,0.1241860264537552,290421.0
1,0.12895657078398196,0.7399352750809062,0.21963496637848223,54075.0
accuracy,0.17466095397334078,0.17466095397334078,0.17466095397334078,0.17466095397334078
macro avg,0.35900503797081684,0.40467242817198457,0.17191049641611872,344496.0
weighted avg,0.5168328067278988,0.17466095397334078,0.13916849773478493,344496.0
