loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
0.023095766082406044,0.9909964203834534,0.965728759765625,0.9446186423301697,0.998749852180481,0.8575859665870667,0.8991400599479675,0.7100270390510559,0.023409578949213028,0.537304699420929
0.024544067680835724,0.9904561042785645,0.9635735750198364,0.9413476586341858,0.9986016154289246,0.9007014632225037,0.8942328095436096,0.3333333134651184,0.034131523221731186,0.5530570149421692
0.02124926820397377,0.9916989207267761,0.967683732509613,0.9497507214546204,0.9989196062088013,0.9311692714691162,0.8999716639518738,0.7252747416496277,0.03538241609930992,0.5445359349250793
0.02121378481388092,0.9917297959327698,0.9682640433311462,0.9494574666023254,0.9989226460456848,0.8674784302711487,0.9004377126693726,0.8292682766914368,0.03341672569513321,0.553312361240387
0.02096249721944332,0.9917194843292236,0.9674540758132935,0.9502018690109253,0.9988550543785095,0.8990246057510376,0.8918111324310303,0.3057056963443756,0.04547891393303871,0.5600101351737976
0.020373228937387466,0.9920050501823425,0.9682121276855469,0.9523223638534546,0.9989659786224365,0.966245710849762,0.8960239291191101,0.43897637724876404,0.059774842113256454,0.5599901080131531
0.019538352265954018,0.9923717379570007,0.9695411324501038,0.9546684622764587,0.999036431312561,0.9153443574905396,0.9017627835273743,0.8052486777305603,0.052090778946876526,0.559345543384552
0.01885078102350235,0.9925636649131775,0.9699650406837463,0.9561799168586731,0.999057412147522,1.010796070098877,0.8999533653259277,0.7178571224212646,0.03591851517558098,0.5483563542366028
0.016051333397626877,0.9937710762023926,0.9754624962806702,0.9627106189727783,0.999351978302002,0.9521950483322144,0.9025577902793884,0.897744357585907,0.05334167554974556,0.5698657035827637
0.01981412246823311,0.9923169016838074,0.9686863422393799,0.9550068378448486,0.998912513256073,0.9622134566307068,0.9002732038497925,0.667466938495636,0.049678344279527664,0.5623183846473694
0.017856834456324577,0.9929839968681335,0.9718866944313049,0.9584470391273499,0.9991756081581116,0.910961389541626,0.9003098011016846,0.727858304977417,0.04038599133491516,0.5655001401901245
0.0172208771109581,0.9933735132217407,0.9731279611587524,0.9611089825630188,0.9991537928581238,1.0768235921859741,0.9004560112953186,0.8134171366691589,0.03466762229800224,0.5511889457702637
