,precision,recall,f1-score,support
0,0.8478674011180501,0.9985193908154024,0.9170473321790827,290421.0
1,0.8260517799352751,0.03776236708275543,0.07222310644242844,54075.0
accuracy,0.8477108587617853,0.8477108587617853,0.8477108587617853,0.8477108587617853
macro avg,0.8369595905266627,0.5181408789490789,0.4946352193107556,344496.0
weighted avg,0.8444430370747562,0.8477108587617853,0.7844365906705904,344496.0
