,precision,recall,f1-score,support
0,0.8752227112730704,0.9708905347753778,0.9205778118046906,290421.0
1,0.6214061800268696,0.25660656495607953,0.36322230220535306,54075.0
accuracy,0.8587704937067484,0.8587704937067484,0.8587704937067484,0.8587704937067484
macro avg,0.74831444564997,0.6137485498657287,0.6419000570050218,344496.0
weighted avg,0.8353815261007075,0.8587704937067484,0.833090586462207,344496.0
