,precision,recall,f1-score,support
0,0.8672631019115679,0.976992021926789,0.9188632532744375,290421.0
1,0.6144258511252164,0.19691169671752196,0.2982424199985995,54075.0
accuracy,0.8545440295388045,0.8545440295388045,0.8545440295388045,0.8545440295388045
macro avg,0.7408444765183921,0.5869518593221554,0.6085528366365185,344496.0
weighted avg,0.8275756328661451,0.8545440295388045,0.821445368714411,344496.0
