,precision,recall,f1-score,support
0,0.8436899982544946,0.9985848130816987,0.9146257811502126,290421.0
1,0.45634920634920634,0.0063800277392510405,0.012584122120698146,54075.0
accuracy,0.8428399749198829,0.8428399749198829,0.8428399749198829,0.8428399749198829
macro avg,0.6500196023018505,0.5024824204104749,0.4636049516354554,344496.0
weighted avg,0.7828897180704621,0.8428399749198829,0.7730337083481452,344496.0
