,precision,recall,f1-score,support
0,0.8772055488653603,0.9656567534716842,0.919308470709329,290421.0
1,0.5976765761768383,0.2740083217753121,0.37575127431339234,54075.0
accuracy,0.8570897775300729,0.8570897775300729,0.8570897775300729,0.8570897775300729
macro avg,0.7374410625210993,0.6198325376234981,0.6475298725113606,344496.0
weighted avg,0.8333283218492793,0.8570897775300729,0.8339871450767807,344496.0
