,precision,recall,f1-score,support
0,0.8666129228522755,0.9808966982415184,0.9202201114124247,290421.0
1,0.6483265720081136,0.18914470642625983,0.2928519276746217,54075.0
accuracy,0.8566166225442385,0.8566166225442385,0.8566166225442385,0.8566166225442385
macro avg,0.7574697474301946,0.5850207023338891,0.6065360195435232,344496.0
weighted avg,0.8323488547008366,0.8566166225442385,0.8217431057704965,344496.0
